"publishedTimeText","simpleText","votes","author","isReply","isHearted","isPinned","isPaid","paidAmount","isSponsor","sponsorshipMonths"
"1 month ago","😊","0","@michelemaree57","false","false","false","false","","false",""
"1 month ago","""Ghhaaagghh!""                               -Will Smith","0","@kimchipps5772","false","false","false","false","","false",""
"1 month ago","19mil dislikes","0","@Crusoe_rrr","false","false","false","false","","false",""
"1 month ago","Everyone this is youtube not a kid","0","@lifetomysee5043","false","false","false","false","","false",""
"1 month ago","them: ""there's one thing this video needs"" me: dislik- them: ""k-pop""","0","@Ryu_GD","false","false","false","false","","false",""
"1 month ago","The reason YouTube got rid of the dislike button","0","@johnrmartinson7260","false","false","false","false","","false",""
"1 month ago","0:09 Yaaaaahhhh","0","@ButterK_thesillycat_XD","false","false","false","false","","false",""
"1 month ago","QUTAS","0","@milan-dj1cc","false","false","false","false","","false",""
"1 month ago","The spider was named lucas, he was a childhood legend with great music and is a great cartoon      Plus this video is trash the only goods was lucas the spider and the odd ones out","0","@elbernsantos9897","false","false","false","false","","false",""
"1 month ago","Where's its funneh she is missing","0","@marvelloliver3356","false","false","false","false","","false",""
"1 month ago","Wow I'm crying it's beautiful","0","@annabellewu6486","false","false","false","false","","false",""
"1 month ago","People like to hate but honestly, props to YT for not deactivating the comments","0","@Lq4as","false","false","false","false","","false",""
"1 month ago","people still dislicking this are my heroes, we're at 20 million now!","0","@WachooPichu","false","false","false","false","","false",""
"1 month ago","Not the first minute is good","0","@GabrielSabbagh-pd2vi","false","false","false","false","","false",""
"1 month ago","Shir hydro","0","@phyllisgoodloe4732","false","false","false","false","","false",""
"1 month ago","The only reason I’m watching this is cause of the odd1sout","0","@ustinamazing","false","false","false","false","","false",""
"1 month ago (edited)","wanted to know why this was so hated 1:27 and 3:10  are crringe as hell but it wasnt that bad looking back","0","@ssndob6202","false","false","false","false","","false",""
"1 month ago","What is so bad about this??? They are showing all relevant people for that year","0","@just_eknoor","false","false","false","false","","false",""
"1 month ago","You don't understand","0","@Micah_YT","true","false","false","false","","false",""
"1 month ago","it was kinda bad but fun to watch too see the nastalgia  you get","0","@Totes09","false","false","false","false","","false",""
"1 month ago","youtube just got mad","0","@billstolemyshoes","false","false","false","false","","false",""
"1 month ago","Guys let's hit the dislike button","0","@JovelVista","false","false","false","false","","false",""
"1 month ago","Came back just to dislike 😂","0","@helmerhernandez1626","false","false","false","false","","false",""
"1 month ago","CRINGE ALERT!!!!!!!!!!😑","0","@AxolVR-js6fy","false","false","false","false","","false",""
"1 month ago","-:(- :(","0","@katy6660","false","false","false","false","","false",""
"1 month ago","hi","0","@katy6660","true","false","false","false","","false",""
"1 month ago","Ninguém fala da participação do Whindersson Nunes?","0","@dylanSimoes","false","false","false","false","","false",""
"1 month ago","20m dislikes dam","0","@tjcunningham1941","false","false","false","false","","false",""
"1 month ago","Vine por Theodd1sout y me quede por los polinesios jsjsj","0","@xpskarmity","false","false","false","false","","false",""
"1 month ago","???????","0","@unicorndragon8","false","false","false","false","","false",""
"1 month ago","20 MILLIONN IS WILD","0","@acousticfellas","false","false","false","false","","false",""
"1 month ago","frfr","0","@airguy9387","true","false","false","false","","false",""
"1 month ago","pewdipie refrence with forgot her name","0","@Rennatfromthecountrydk","false","false","false","false","","false",""
"1 month ago","Jayden animations","0","@Emoting_banana.","true","false","false","false","","false",""
"1 month ago","Things were different back then...","0","@Akko1","false","false","false","false","","false",""
"1 month ago","Its 2024 And This has 20M dislikes😅😮","0","@YoutubePREMiUM-hy2oh","false","false","false","false","","false",""
"1 month ago","Why did this get 20m dislikes?","0","@Natsukiisbest","false","false","false","false","","false",""
"1 month ago","best video ever!","0","@aegaeon1482","false","false","false","false","","false",""
"1 month ago","incase yall didnt know, there are browser extensions to be able to see dislikes again","0","@xstij","false","false","false","false","","false",""
"1 month ago","And if you have a mobile phone there are apps","0","@ADOGNAMEDCUPCAKE","true","false","false","false","","false",""
"1 month ago","AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH SOMEHOW THE JOJO SIWA SONG HAS A WORSE LIKE RATIO karma - jojo siwa: 11.1% this - 13.4% (i used return youtube dislike extension)","0","@zaherbaveaur","false","false","false","false","","false",""
"1 month ago","Puke. Puke. Puke.","0","@marcschweitzer","false","false","false","false","","false",""
"1 month ago","En efecto, libro","0","@boyfriend230","true","false","false","false","","false",""
"1 month ago","1.5/10 bruhhh -19M likes","0","@thisChannelisGood430","false","false","false","false","","false",""
"1 month ago","What's the purpose of this???","0","@tronick21","false","false","false","false","","false",""
"1 month ago","at this point its not about whether cam won or not its about the money he made 600$ are you kidding me he got his money back plus 100$ for free","0","@user-mi6tv4us2l","false","false","false","false","","false",""
"1 month ago (edited)","3.1mil Likes, 20mil Dislikes, youre welcome.","0","@hadiahamed9188","false","false","false","false","","false",""
"1 month ago","20M DISLIKES","1","@ADOGNAMEDCUPCAKE","true","false","false","false","","false",""
"1 month ago","It. Wasnt. Bad. Your. Just. Obnoxious.","0","@kicacekov4962","false","false","false","false","","false",""
"1 month ago","M A R K    A S S   B R O W N L E E","0","@TaqiA","false","false","false","false","","false",""
"1 month ago","Lloró","0","@ajl9002","false","false","false","false","","false",""
"1 month ago (edited)","How is this even bad YouTubers are just stupid  So far this is good And good they got rid of dislikes Just stop hitting on YouTube people just stop","0","@NoteCubes","false","false","false","false","","false",""
"1 month ago","lets do the in my felling chalenge","0","@Thiagoarturo","false","false","false","false","","false",""
"1 month ago","ok","1","@Hirtmacher999","true","false","false","false","","false",""
"1 month ago","Yahhh it’s rewind time","0","@Britain_Official","false","false","false","false","","false",""
"1 month ago","There's it's funny that's so cool","0","@user-ks7ey3ex1q","false","false","false","false","","false",""
"1 month ago","This has 20 million dislikes","0","@vdx_10","false","false","false","false","","false",""
"1 month ago","DONDE ESTA BDC","0","@CETMAT902","false","false","false","false","","false",""
"1 month ago","mad confused rn","0","@gamex5921","false","false","false","false","","false",""
"1 month ago","Would rather break both my arms and legs then watch this again","0","@Maximusvid","false","false","false","false","","false",""
"1 month ago","Ppl whatching this in 2024 👇","0","@Bamtotheboozle","false","false","false","false","","false",""
"1 month ago","That will be you, my guy👆","0","@MissDelightPlaycareTeacher","true","false","false","false","","false",""
"1 month ago","This is a rough year we lost X and Mac 😭😭😭","0","@ieatbigpizza","false","false","false","false","","false",""
"1 month ago","this makes me angrier than it did when it came out","0","@leejaix8792","false","false","false","false","","false",""
"1 month ago","3M likes and 20M dislikes... wow","0","@eyalcp4581","false","false","false","false","","false",""
"1 month ago","Sh*t thats what this is!","0","@TheoSep","false","false","false","false","","false",""
"1 month ago","Luisito Comunica (Rey Palomo)","0","@rodrixdash7029","false","false","false","false","","false",""
"1 month ago","THEIR CRIES SILENCED UNDER THE VAST SOUND OF TUNING OUT WAVES CRASHING OVERHEAD, CLEANSING ALL IN THEIR WAKE LIKE GODS WITHOUT COMPASS. TAKING THEM WITH THE FLOOD. LEST WE FORGET WHERE THE DEVILS SOUNDLY SLEEP AND THE FORGOTTEN GENTLY WEEP.","0","@Nbrother1607","false","false","false","false","","false",""
"1 month ago","Where is 20mi likes?","0","@Nmparintins2024","false","false","false","false","","false",""
"1 month ago","YEESSSS ITSFUNNEH LETS GOOOOOOOOOOOO","0","@CatrinaSnyder","false","false","false","false","","false",""
"1 month ago","Over 20m dislikes!","0","@kaiserwilhelmii575","false","false","false","false","","false",""
"1 month ago","bruh over 5 years later and still people are commenting every 30 minutes that just goes to show how BAD it really was.","0","@Dauntlesscubing","false","false","false","false","","false",""
"1 month ago","Shut up👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎","0","@mijake02","false","false","false","false","","false",""
"1 month ago","Dang","0","@Orangevrs","false","false","false","false","","false",""
"1 month ago","Im in 2024 so is maybe some people here","0","@Dyanisamonkey","false","false","false","false","","false",""
"1 month ago","Everyone remember… 21 million dislikes","0","@CallmeLux1077","false","false","false","false","","false",""
"1 month ago","Plus Jmancurly,K9,VMT,Elliot,and flushy gt can be in the gorilla tag form","0","@hscox6245","false","false","false","false","","false",""
"1 month ago","YouTube make a new one for 2024 after it ends while having haminations, unspeakble,Jmancurly,K9,VMT,Elliot,flushy gt,preston,the odd ones out,Jaiden animations,Duolingo,and finally goji center","0","@hscox6245","false","false","false","false","","false",""
"1 month ago","Just keep the dislikes for this video","0","@calibre8395","false","false","false","false","","false",""
"1 month ago","insane","0","@fnoof4","false","false","false","false","","false",""
"1 month ago","Pls Rewind 2024","0","@CraigAzucena-is6yn","false","false","false","false","","false",""
"1 month ago","Que paso con los dislikes quiero ver el resultado","0","@faysulytorrescastellanos7950","false","false","false","false","","false",""
"1 month ago","es con una extencion pero los dislikes actules son 20millones","0","@JXRRY01","true","false","false","false","","false",""
"1 month ago","windersson nunes","0","@user-cd2wr6ok8r","false","false","false","false","","false",""
"1 month ago","The animators are the only ones who made this rewind bearable.","0","@OneWithManyNames","false","false","false","false","","false",""
"1 month ago","20M dislikes is crazy","0","@Jxmtrippin.","false","false","false","false","","false",""
"1 month ago","This was horrible","0","@GorditoMillonario","false","false","false","false","","false",""
"1 month ago","Is that It’sfunneh?","0","@GOJOONYT894","false","false","false","false","","false",""
"1 month ago","More dislikes than Pol Pot ever got","0","@marcusbaker830","false","false","false","false","","false",""
"1 month ago","NOT BABY SHARK 💀😭","0","@sidsleo6204","false","false","false","false","","false",""
"1 month ago","It doesnt need cake pop. It needs GAA 🗣🗣🗣🗣🗣","0","@iamxjaydenYT","false","false","false","false","","false",""
"1 month ago","Ye Zzzzzzzz aaaaaaaaaaaaaaaa aaaaaaaaaaaaaaaa 😻😻😻😻","0","@killahoup","false","false","false","false","","false",""
"1 month ago","(spanish) pensé que era el video con ams dislikes","0","@Ivyy_Cat","false","false","false","false","","false",""
"1 month ago","They tok away dislikes","0","@sidsleo6204","true","false","false","false","","false",""
"1 month ago","this is the longest 18 mins of my life","0","@user-cr6zg2yd9h","false","false","false","false","","false",""
"1 month ago","Not 18 but 8","1","@sidsleo6204","true","false","false","false","","false",""
"1 month ago","This Video was prob the reson tehy removed the dislike botton","0","@George80033","false","false","false","false","","false",""
"1 month ago","2024 anyone?","0","@Buddy_34","false","false","false","false","","false",""
"1 month ago","Return youtube dislike extension","0","@ashers_workshop","false","false","false","false","","false",""
"1 month ago","Muito legal que apareceu brasileiros :)","0","@Miojo_Gachii.oficial","false","false","false","false","","false",""
"1 month ago","Who came to see dislikes in 2024","0","@hhhhh-iz9nn","false","false","false","false","","false",""
"1 month ago","Whyyyyyyyyyyyyyyyy 😢","0","@cami4734","false","false","false","false","","false",""
"1 month ago","YouTube can you banned codis and codis he won’t stop his videos says only for kids and he trying to steals everyone videos and image","0","@Batman50000","false","false","false","false","","false",""
"1 month ago","why do people hate youtube rewinds so much??","0","@Marveditzx","false","false","false","false","","false",""
"1 month ago","This rewind stuff is dumb in my opinion","0","@laneyaman792","false","false","false","false","","false",""
"1 month ago","watching again after a long time, sure the rewind was not near as good than the others, but def didn’t deserved all the hate","0","@darwinmeiras","false","false","false","false","","false",""
"1 month ago","Jaden is the OG","0","@user-nc9tp4vu8u","false","false","false","false","","false",""
"1 month ago","GAAA","0","@MaxTheNightmareCat","false","false","false","false","","false",""
"1 month ago","0:08 was a meme","0","@sireeshapurijala9345","false","false","false","false","","false",""
"1 month ago","Like si hablas español","0","@malcolmenmedio5503","false","false","false","false","","false",""
"1 month ago (edited)","Rewind: Let's talk about someone who has overcome great hardships to get to where they are today  Me: Pewdiepie  Rewind: Drag!!  Me: Bass bossted “WUT”","0","@Giggawatzon","false","false","false","false","","false",""
"1 month ago","hey guys Gcgfdhdhdhhdhfhfdh","0","@michaelbranton6253","false","false","false","false","","false",""
"1 month ago","Who is the guy that has nugget in there YouTube name and animates","0","@Baloonsnice","false","false","false","false","","false",""
"1 month ago","20M dislikes","0","@bread015","false","false","false","false","","false",""
"1 month ago","0:09","0","@yahoooe-","false","false","false","false","","false",""
"1 month ago","Honestly how did we not see the pewdie pie chair in Jaiden’s dance","0","@arealcarrot","false","false","false","false","","false",""
"1 month ago","3:02","0","@mirmoniruzzaman1300","false","false","false","false","","false",""
"1 month ago","GUHHHHH its rewind time! -most iconic words ever","0","@SpinaPizza","false","false","false","false","","false",""
"1 month ago","3:03 its od in out hahahahahahahhahaahhahahahhahzhazhha","0","@Assassinflaksgmailcom11","false","false","false","false","","false",""
"1 month ago","Hahaha YouTube you little fool yeh","0","@loobert22","false","false","false","false","","false",""
"1 month ago","You tube Rewind 2018: ""We need to celebrate Mental Health, Drag Queens, Asian Representation, Women of all races (except Native American), All Refugee's in America""  Me 2024: You tube still cannot bring themselves to support Native Americans. True Progress.","0","@ChaoticAuroth","false","false","false","false","","false",""
"1 month ago","Markiplier looks like he’s dying inside😭","0","@CosmicBobaGirl","false","false","false","false","","false",""
"1 month ago","3:03 JAMES IS IN THE REWIND!!!","0","@cosmospz","false","false","false","false","","false",""
"1 month ago","3:03 - 3:39 is my fav","0","@switch-boy","false","false","false","false","","false",""
"1 month ago","RHAR","0","@MohammedeatsballsMohammedeatsb","false","false","false","false","","false",""
"1 month ago","RHARR","0","@MohammedeatsballsMohammedeatsb","false","false","false","false","","false",""
"1 month ago","Bro are you a dinosaur???? 😅","1","@SatoSere4ever_8300","true","false","false","false","","false",""
"1 month ago","Those who are thingking how many dislikes this video have no its 20,420,990 dikslikes","0","@monisology","false","false","false","false","","false",""
"1 month ago","👎👎👎👎👎","0","@PhenomPerez20","false","false","false","false","","false",""
"1 month ago","Cringe.","0","@fortune3911","false","false","false","false","","false",""
"1 month ago","3:03 “GUYS, LET'S DO THE IN MY FELLINGS CHALLENGE.""","0","@MandyCake19","false","false","false","false","","false",""
"1 month ago","3:47 PewDiePie, that's who.","0","@SolarrStars263_Alt","false","false","false","false","","false",""
"1 month ago","Otro dislike para la cuenta","0","@user-kn8yt8fv3t","false","false","false","false","","false",""
"1 month ago","20m dislikes","0","@CatPlanet271","false","false","false","false","","false",""
"1 month ago (edited)","Fuimos muy duros conmigo en el 2018 perdón 😢","0","@jesusenriquetapiapoot2231","false","false","false","false","","false",""
"1 month ago","Vine por 1 meme y nop No valio la pena","0","@ZeroVash100","false","false","false","false","","false",""
"1 month ago","They have more likes than dislikes","0","@dlfirekid2535","false","false","false","false","","false",""
"1 month ago","3:26 wise move","0","@RylanAnimations","false","false","false","false","","false",""
"1 month ago","Yuppop","0","@Alex-ne6ps","true","false","false","false","","false",""
"1 month ago","3:04  in my feelings challenge","0","@darthskywalker2467","false","false","false","false","","false",""
"1 month ago","haha","0","@SpazBloxFruits","false","false","false","false","","false",""
"1 month ago","20 million dislikes are  crazy","0","@DainavaBoyz","false","false","false","false","","false",""
"1 month ago","can we thank jaiden for giving pewdipie a part because youtube didnt allow him espically scince hewas the top youtuber at the time","0","@NathanStorr","false","false","false","false","","false",""
"1 month ago","YouTube do you want I'll call the police to street community delete or else we will start ah war here","0","@user-zs3zm3yx8h","false","false","false","false","","false",""
"1 month ago","Worst thing of this rewind: Nick Minaj on the soundtrack Best thing: Baby shark :face-blue-smiling:  Well deserved the 20+ million dislikes they hiding","0","@vivipinke","false","false","false","false","","false",""
"1 month ago","✊💢👦🦆","0","@Alex-ne6ps","true","false","false","false","","false",""
"1 month ago","....","0","@matthewjordan9882","false","false","false","false","","false",""
"1 month ago","20M dislikes","0","@bfdifan1230","false","false","false","false","","false",""
"1 month ago","Why is this the most disliked video it’s not that bad","0","@jaysepatterson959","false","false","false","false","","false",""
"1 month ago","Lol","0","@azahdeen2680","false","false","false","false","","false",""
"1 month ago","This still feels like an Hallucinogen","0","@rodrigog.cardoso-pm1524","false","false","false","false","","false",""
"1 month ago","what have we come to...?","0","@liubomyrlesnykov2023","false","false","false","false","","false",""
"1 month ago","Where ah ha ha","0","@IIIINITIAL","false","false","false","false","","false",""
"1 month ago","Lucas the Spider ATE THE WHOLE REWIND!!","0","@xdddcarol_x0","false","false","false","false","","false",""
"1 month ago","6:58 the beginning of a mem😊","0","@tacocatRS","false","false","false","false","","false",""
"1 month ago (edited)","this comment section is foul af, let yt have a break 😭","0","@tacocatRS","false","false","false","false","","false",""
"1 month ago","3:09 Lucas the spider????","0","@Imweird-sq6xc","false","false","false","false","","false",""
"1 month ago","This is probably the moment when everything on the internet started to go down to sh*t. Worst moment ever. Disliked, doing my part.","0","@TheXdasdasdasdasdasd","false","false","false","false","","false",""
"1 month ago","Where is bb","0","@Nishith_is_Free","false","false","false","false","","false",""
"1 month ago","0:09 The quote","0","@RandomPerson37233","false","false","false","false","","false",""
"1 month ago","lets take a moment to  make fun of this video before it get banned from Youtube (might not)","0","@Ethanplayz-mj1jm","false","false","false","false","","false",""
"1 month ago (edited)","muchas gracias para los que le dieron dislike al video  youtube dejo de hacer más rewinds desde el 2020 😢","0","@saul_aeronaves","false","false","false","false","","false",""
"1 month ago","This is so cheesy and cringe, it’s the equivalent to what Saints Row is to Grand Theft Auto","0","@jonanddy","false","false","false","false","","false",""
"1 month ago","5:29 THIS IS A REWIND.","0","@dbdi_ZF","false","false","false","false","","false",""
"1 month ago","0:17 We Love Fortnite and MarkAss Brownlee","0","@justclips823","false","false","false","false","","false",""
"1 month ago","ITS FUNNEH","0","@_Oyankai_","false","false","false","false","","false",""
"1 month ago","Bro only one word decribe this cringe","0","@HafzaFazul","false","false","false","false","","false",""
"1 month ago","Me to","0","@user-mh4kx9ij7l","false","false","false","false","","false",""
"1 month ago","3:02","0","@Themez50","false","false","false","false","","false",""
"1 month ago","20M dislikes 🤣","0","@rameshramachandran1827","false","false","false","false","","false",""
"1 month ago","Ada indonesia coy 4:55","0","@Rizmiii.","false","false","false","false","","false",""
"1 month ago (edited)","?","0","@Jose67w","false","false","false","false","","false",""
"1 month ago","3:03  aqui the what we come by theodd1sout 😊","0","@user-dt3ui7hs8d","false","false","false","false","","false",""
"1 month ago","20M dislikes😭😭","0","@Aweirdowholovessallyface","false","false","false","false","","false",""
"1 month ago","ugh","0","@raymerskong9197","false","false","false","false","","false",""
"1 month ago","19m and 1 dislike","0","@jordansmith3313","false","false","false","false","","false",""
"1 month ago","HOW'S THIS 5 YEARS AGO!!!!!???","0","@TuriIpIpGaming","false","false","false","false","","false",""
"1 month ago","YouTube what are you doing 😅😂","0","@shafeeque556566","false","false","false","false","","false",""
"1 month ago","this is the coolest vid","0","@Nober-vx1ch","false","false","false","false","","false",""
"1 month ago","EVER","0","@Nober-vx1ch","true","false","false","false","","false",""
"1 month ago","thats cool but people hate it","0","@Nober-vx1ch","false","false","false","false","","false",""
"1 month ago","Im SO Sad where this Whole Youtube fandom Has Landed. With the Stuff that mess up kids brain, called Brainrot. Using weird content like skibidi toilet, and weird words and pronouciation. And We Still need these Rewinds.","0","@Gambit244","false","false","false","false","","false",""
"1 month ago","nick eh 30 is here the king","0","@user-dj6mx7gk1j","false","false","false","false","","false",""
"1 month ago","20M","0","@josecarreno-gm3bp","false","false","false","false","","false",""
"1 month ago","0:08 YAHHH","0","@LakysAviation","false","false","false","false","","false",""
"1 month ago","FUNNEH? SHE WAS IN 2018 REWIND?","0","@XxScenequeenzzxX","false","false","false","false","","false",""
"1 month ago","Bring it back","0","@TheGamer0830","false","false","false","false","","false",""
"1 month ago","The ya ha ha was and probably is still so iconic","0","@danishsami8576","false","false","false","false","","false",""
"1 month ago","how tf youtube made this in 2018 and they saw it cool af","0","@kaakop4","false","false","false","false","","false",""
